ensembl_gene_id	description	hgnc_symbol	hgnc_id	uniprotswissprot	chromosome_name	start_position	end_position	strand
ENSG00000007392	"LUC7-like (S. cerevisiae) [Source:HGNC Symbol;Acc:6723]"	LUC7L	6723		16	238968	279462	-1
ENSG00000007402	"calcium channel, voltage-dependent, alpha 2/delta subunit 2 [Source:HGNC Symbol;Acc:1400]"	CACNA2D2	1400		3	50400233	50541675	-1
ENSG00000007516	"BAI1-associated protein 3 [Source:HGNC Symbol;Acc:948]"	BAIAP3	948	O94812	16	1383602	1399439	1
ENSG00000007520	"TSR3, 20S rRNA accumulation, homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:14175]"	TSR3	14175	Q9UJK0	16	1399241	1401912	-1
ENSG00000007541	"phosphatidylinositol glycan anchor biosynthesis, class Q [Source:HGNC Symbol;Acc:14135]"	PIGQ	14135		16	616995	634136	1
ENSG00000007545	"Crm, cramped-like (Drosophila) [Source:HGNC Symbol;Acc:14122]"	CRAMP1L	14122	Q96RY5	16	1662326	1727909	1
ENSG00000007866	"TEA domain family member 3 [Source:HGNC Symbol;Acc:11716]"	TEAD3	11716		6	35441374	35464853	-1
ENSG00000007908	"selectin E [Source:HGNC Symbol;Acc:10718]"	SELE	10718		1	169691781	169733846	-1
ENSG00000007923	"DnaJ (Hsp40) homolog, subfamily C, member 11 [Source:HGNC Symbol;Acc:25570]"	DNAJC11	25570		1	6694228	6761984	-1
ENSG00000007933	"flavin containing monooxygenase 3 [Source:HGNC Symbol;Acc:3771]"	FMO3	3771	P31513	1	171060018	171086959	1
ENSG00000007944	"myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:21155]"	MYLIP	21155	Q8WY64	6	16129356	16148479	1
ENSG00000007952	"NADPH oxidase 1 [Source:HGNC Symbol;Acc:7889]"	NOX1	7889	Q9Y5S8	X	100098313	100129334	-1
ENSG00000007968	"E2F transcription factor 2 [Source:HGNC Symbol;Acc:3114]"	E2F2	3114	Q14209	1	23832922	23857712	-1
ENSG00000008018	"proteasome (prosome, macropain) subunit, beta type, 1 [Source:HGNC Symbol;Acc:9537]"	PSMB1	9537	P20618	6	170844205	170862429	-1
ENSG00000008056	"synapsin I [Source:HGNC Symbol;Acc:11494]"	SYN1	11494	P17600	X	47431303	47479252	-1
ENSG00000008083	"jumonji, AT rich interactive domain 2 [Source:HGNC Symbol;Acc:6196]"	JARID2	6196	Q92833	6	15246527	15522252	1
ENSG00000008086	"cyclin-dependent kinase-like 5 [Source:HGNC Symbol;Acc:11411]"	CDKL5	11411	O76039	X	18443703	18671749	1
ENSG00000008118	"calcium/calmodulin-dependent protein kinase IG [Source:HGNC Symbol;Acc:14585]"	CAMK1G	14585	Q96NX5	1	209757062	209787283	1
ENSG00000008128	"cyclin-dependent kinase 11A [Source:HGNC Symbol;Acc:1730]"	CDK11A	1730		1	1634169	1655766	-1
ENSG00000008130	"NAD kinase [Source:HGNC Symbol;Acc:29831]"	NADK	29831	O95544	1	1682671	1711896	-1
ENSG00000008196	"transcription factor AP-2 beta (activating enhancer binding protein 2 beta) [Source:HGNC Symbol;Acc:11743]"	TFAP2B	11743		6	50786436	50815326	1
ENSG00000008197	"transcription factor AP-2 delta (activating enhancer binding protein 2 delta) [Source:HGNC Symbol;Acc:15581]"	TFAP2D	15581	Q7Z6R9	6	50681541	50740701	1
ENSG00000008226	"deleted in lung and esophageal cancer 1 [Source:HGNC Symbol;Acc:2899]"	DLEC1	2899	Q9Y238	3	38080696	38165516	1
ENSG00000008256	"cytohesin 3 [Source:HGNC Symbol;Acc:9504]"	CYTH3	9504	O43739	7	6201407	6312275	-1
ENSG00000008277	"ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:201]"	ADAM22	201	Q9P0K1	7	87563458	87832204	1
ENSG00000008282	"synaptophysin-like 1 [Source:HGNC Symbol;Acc:11507]"	SYPL1	11507	Q16563	7	105730949	105753022	-1
ENSG00000008283	"cytochrome b561 [Source:HGNC Symbol;Acc:2571]"	CYB561	2571	P49447	17	61509665	61523739	-1
ENSG00000008294	"sperm associated antigen 9 [Source:HGNC Symbol;Acc:14524]"	SPAG9	14524	O60271	17	49039535	49198226	-1
ENSG00000008300	"cadherin, EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:3230]"	CELSR3	3230	Q9NYQ7	3	48673902	48700348	-1
ENSG00000008311	"aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:17366]"	AASS	17366	Q9UDR5	7	121715701	121784334	-1
ENSG00000008323	"pleckstrin homology domain containing, family G (with RhoGef domain) member 6 [Source:HGNC Symbol;Acc:25562]"	PLEKHG6	25562	Q3KR16	12	6419602	6437672	1
ENSG00000008324	"synovial sarcoma translocation gene on chromosome 18-like 2 [Source:HGNC Symbol;Acc:15593]"	SS18L2	15593	Q9UHA2	3	42623332	42636606	1
ENSG00000008382	"MPN domain containing [Source:HGNC Symbol;Acc:25934]"	MPND	25934	Q8N594	19	4343524	4360083	1
ENSG00000008394	"microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:7061]"	MGST1	7061		12	16500076	16762193	1
ENSG00000008405	"cryptochrome 1 (photolyase-like) [Source:HGNC Symbol;Acc:2384]"	CRY1	2384	Q16526	12	107385142	107487607	-1
ENSG00000008438	"peptidoglycan recognition protein 1 [Source:HGNC Symbol;Acc:8904]"	PGLYRP1	8904	O75594	19	46522411	46526323	-1
ENSG00000008441	"nuclear factor I/X (CCAAT-binding transcription factor) [Source:HGNC Symbol;Acc:7788]"	NFIX	7788	Q14938	19	13106422	13209610	1
ENSG00000008513	"ST3 beta-galactoside alpha-2,3-sialyltransferase 1 [Source:HGNC Symbol;Acc:10862]"	ST3GAL1	10862	Q11201	8	134467091	134584183	-1
ENSG00000008516	"matrix metallopeptidase 25 [Source:HGNC Symbol;Acc:14246]"	MMP25	14246	Q9NPA2	16	3096682	3110727	1
ENSG00000008517	"interleukin 32 [Source:HGNC Symbol;Acc:16830]"	IL32	16830	P24001	16	3115298	3131908	1
ENSG00000008710	"polycystic kidney disease 1 (autosomal dominant) [Source:HGNC Symbol;Acc:9008]"	PKD1	9008	P98161	16	2138711	2185899	-1
ENSG00000008735	"mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:6883]"	MAPK8IP2	6883		22	51039114	51052409	1
ENSG00000008838	"mediator complex subunit 24 [Source:HGNC Symbol;Acc:22963]"	MED24	22963		17	38175350	38217468	-1
ENSG00000008853	"Rho-related BTB domain containing 2 [Source:HGNC Symbol;Acc:18756]"	RHOBTB2	18756		8	22844930	22877712	1
ENSG00000008869	"HEAT repeat containing 5B [Source:HGNC Symbol;Acc:29273]"	HEATR5B	29273		2	37195526	37311485	-1
ENSG00000008952	"SEC62 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:11846]"	SEC62	11846	Q99442	3	169684423	169716161	1
ENSG00000008988	"ribosomal protein S20 [Source:HGNC Symbol;Acc:10405]"	RPS20	10405	P60866	8	56979854	56987069	-1
ENSG00000009307	"cold shock domain containing E1, RNA-binding [Source:HGNC Symbol;Acc:29905]"	CSDE1	29905	O75534	1	115259534	115301297	-1
ENSG00000009335	"ubiquitin protein ligase E3C [Source:HGNC Symbol;Acc:16803]"	UBE3C	16803	Q15386	7	156931607	157062066	1
ENSG00000009413	"REV3-like, polymerase (DNA directed), zeta, catalytic subunit [Source:HGNC Symbol;Acc:9968]"	REV3L	9968		6	111620234	111804918	-1
ENSG00000009694	"teneurin transmembrane protein 1 [Source:HGNC Symbol;Acc:8117]"	TENM1	8117	Q9UKZ4	X	123509753	124097666	-1
ENSG00000009709	"paired box 7 [Source:HGNC Symbol;Acc:8621]"	PAX7	8621	P23759	1	18957500	19075360	1
ENSG00000009724	"mannan-binding lectin serine peptidase 2 [Source:HGNC Symbol;Acc:6902]"	MASP2	6902	O00187	1	11086580	11107290	-1
ENSG00000009765	"iodotyrosine deiodinase [Source:HGNC Symbol;Acc:21071]"	IYD	21071	Q6PHW0	6	150690028	150727105	1
ENSG00000009780	"family with sequence similarity 76, member A [Source:HGNC Symbol;Acc:28530]"	FAM76A	28530	Q8TAV0	1	28052490	28089633	1
ENSG00000009790	"TRAF3 interacting protein 3 [Source:HGNC Symbol;Acc:30766]"	TRAF3IP3	30766		1	209929377	209955668	1
ENSG00000009830	"protein-O-mannosyltransferase 2 [Source:HGNC Symbol;Acc:19743]"	POMT2	19743	Q9UKY4	14	77741299	77787227	-1
ENSG00000009844	"vesicle (multivesicular body) trafficking 1 [Source:HGNC Symbol;Acc:20954]"	VTA1	20954	Q9NP79	6	142468367	142545826	1
ENSG00000009950	"MLX interacting protein-like [Source:HGNC Symbol;Acc:12744]"	MLXIPL	12744	Q9NP71	7	73007524	73038873	-1
ENSG00000009954	"bromodomain adjacent to zinc finger domain, 1B [Source:HGNC Symbol;Acc:961]"	BAZ1B	961	Q9UIG0	7	72854728	72936608	-1
ENSG00000010017	"RAN binding protein 9 [Source:HGNC Symbol;Acc:13727]"	RANBP9	13727	Q96S59	6	13621730	13711796	-1
ENSG00000010030	"ets variant 7 [Source:HGNC Symbol;Acc:18160]"	ETV7	18160	Q9Y603	6	36322419	36356164	-1
ENSG00000010072	"SprT-like N-terminal domain [Source:HGNC Symbol;Acc:25356]"	SPRTN	25356	Q9H040	1	231472850	231490769	1
ENSG00000010165	"methyltransferase like 13 [Source:HGNC Symbol;Acc:24248]"	METTL13	24248	Q8N6R0	1	171750788	171783163	1
ENSG00000010219	"dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4 [Source:HGNC Symbol;Acc:3095]"	DYRK4	3095		12	4671370	4723325	1
ENSG00000010244	"zinc finger protein 207 [Source:HGNC Symbol;Acc:12998]"	ZNF207	12998	O43670	17	30677136	30708905	1
ENSG00000010256	"ubiquinol-cytochrome c reductase core protein I [Source:HGNC Symbol;Acc:12585]"	UQCRC1	12585	P31930	3	48636435	48648409	-1
ENSG00000010270	"STARD3 N-terminal like [Source:HGNC Symbol;Acc:19169]"	STARD3NL	19169	O95772	7	38217824	38270272	1
ENSG00000010278	"CD9 molecule [Source:HGNC Symbol;Acc:1709]"	CD9	1709	P21926	12	6308881	6347425	1
ENSG00000010282	"hedgehog acyltransferase-like [Source:HGNC Symbol;Acc:13242]"	HHATL	13242		3	42734155	42744319	-1
ENSG00000010292	"non-SMC condensin I complex, subunit D2 [Source:HGNC Symbol;Acc:24305]"	NCAPD2	24305	Q15021	12	6602522	6641121	1
ENSG00000010295	"intermediate filament family orphan 1 [Source:HGNC Symbol;Acc:24970]"	IFFO1	24970		12	6647541	6665239	-1
ENSG00000010310	"gastric inhibitory polypeptide receptor [Source:HGNC Symbol;Acc:4271]"	GIPR	4271	P48546	19	46171502	46186982	1
ENSG00000010318	"PHD finger protein 7 [Source:HGNC Symbol;Acc:18458]"	PHF7	18458	Q9BWX1	3	52444673	52457657	1
ENSG00000010319	"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G [Source:HGNC Symbol;Acc:30400]"	SEMA3G	30400	Q9NS98	3	52467069	52479101	-1
ENSG00000010322	"nischarin [Source:HGNC Symbol;Acc:18006]"	NISCH	18006	Q9Y2I1	3	52489134	52527087	1
ENSG00000010327	"stabilin 1 [Source:HGNC Symbol;Acc:18628]"	STAB1	18628	Q9NY15	3	52529354	52558511	1
ENSG00000010361	"fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:26219]"	FUZ	26219		19	50310126	50320633	-1
ENSG00000010379	"solute carrier family 6 (neurotransmitter transporter), member 13 [Source:HGNC Symbol;Acc:11046]"	SLC6A13	11046	Q9NSD5	12	329789	372039	-1
ENSG00000010404	"iduronate 2-sulfatase [Source:HGNC Symbol;Acc:5389]"	IDS	5389	P22304	X	148558521	148615470	-1
ENSG00000010438	"protease, serine, 3 [Source:HGNC Symbol;Acc:9486]"	PRSS3	9486	P35030	9	33750515	33799230	1
ENSG00000010539	"zinc finger protein 200 [Source:HGNC Symbol;Acc:12993]"	ZNF200	12993	P98182	16	3272325	3286221	-1
ENSG00000010610	"CD4 molecule [Source:HGNC Symbol;Acc:1678]"	CD4	1678	P01730	12	6896024	6929974	1
ENSG00000010626	"leucine rich repeat containing 23 [Source:HGNC Symbol;Acc:19138]"	LRRC23	19138		12	6982733	7023407	1
ENSG00000010671	"Bruton agammaglobulinemia tyrosine kinase [Source:HGNC Symbol;Acc:1133]"	BTK	1133	Q06187	X	100604435	100641183	-1
ENSG00000010704	"hemochromatosis [Source:HGNC Symbol;Acc:4886]"	HFE	4886	Q30201	6	26087509	26098571	1
ENSG00000010803	"sex comb on midleg homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:19003]"	SCMH1	19003	Q96GD3	1	41492872	41707826	-1
ENSG00000010810	"FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]"	FYN	4037	P06241	6	111981535	112194655	-1
ENSG00000010818	"human immunodeficiency virus type I enhancer binding protein 2 [Source:HGNC Symbol;Acc:4921]"	HIVEP2	4921	P31629	6	143072604	143266338	-1
ENSG00000010932	"flavin containing monooxygenase 1 [Source:HGNC Symbol;Acc:3769]"	FMO1	3769		1	171217638	171255117	1
ENSG00000011007	"transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A) [Source:HGNC Symbol;Acc:11620]"	TCEB3	11620	Q14241	1	24069645	24088549	1
ENSG00000011009	"lysophospholipase II [Source:HGNC Symbol;Acc:6738]"	LYPLA2	6738	O95372	1	24117460	24122029	1
ENSG00000011021	"chloride channel, voltage-sensitive 6 [Source:HGNC Symbol;Acc:2024]"	CLCN6	2024	P51797	1	11866207	11903201	1
ENSG00000011028	"mannose receptor, C type 2 [Source:HGNC Symbol;Acc:16875]"	MRC2	16875	Q9UBG0	17	60704762	60770958	1
ENSG00000011052	"NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:7850]"	NME2	7850	P22392	17	49230951	49249105	1
ENSG00000011083	"solute carrier family 6 (neurotransmitter transporter), member 7 [Source:HGNC Symbol;Acc:11054]"	SLC6A7	11054	Q99884	5	149569520	149602351	1
ENSG00000011105	"tetraspanin 9 [Source:HGNC Symbol;Acc:21640]"	TSPAN9	21640		12	3186521	3395730	1
ENSG00000011114	"BTB (POZ) domain containing 7 [Source:HGNC Symbol;Acc:18269]"	BTBD7	18269		14	93703896	93799438	-1
ENSG00000011132	"amyloid beta (A4) precursor protein-binding, family A, member 3 [Source:HGNC Symbol;Acc:580]"	APBA3	580	O96018	19	3750817	3761697	-1
ENSG00000011143	"Meckel syndrome, type 1 [Source:HGNC Symbol;Acc:7121]"	MKS1	7121	Q9NXB0	17	56282803	56296966	-1
ENSG00000011198	"abhydrolase domain containing 5 [Source:HGNC Symbol;Acc:21396]"	ABHD5	21396		3	43731605	43775863	1
ENSG00000011201	"Kallmann syndrome 1 sequence [Source:HGNC Symbol;Acc:6211]"	KAL1	6211	P23352	X	8496915	8700227	-1
ENSG00000011243	"A kinase (PRKA) anchor protein 8-like [Source:HGNC Symbol;Acc:29857]"	AKAP8L	29857	Q9ULX6	19	15490859	15529952	-1
ENSG00000011258	"mbt domain containing 1 [Source:HGNC Symbol;Acc:19866]"	MBTD1	19866	Q05BQ5	17	49254786	49337524	-1
ENSG00000011260	"UTP18 small subunit (SSU) processome component homolog (yeast) [Source:HGNC Symbol;Acc:24274]"	UTP18	24274	Q9Y5J1	17	49337889	49375297	1
ENSG00000011275	"ring finger protein 216 [Source:HGNC Symbol;Acc:21698]"	RNF216	21698	Q9NWF9	7	5659678	5821370	-1
ENSG00000011295	"tetratricopeptide repeat domain 19 [Source:HGNC Symbol;Acc:26006]"	TTC19	26006	Q6DKK2	17	15902694	15948329	1
ENSG00000011304	"polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:9583]"	PTBP1	9583	P26599	19	797075	812327	1
ENSG00000011332	"D4, zinc and double PHD fingers family 1 [Source:HGNC Symbol;Acc:20225]"	DPF1	20225	Q92782	19	38701646	38720354	-1
ENSG00000011347	"synaptotagmin VII [Source:HGNC Symbol;Acc:11514]"	SYT7	11514	O43581	11	61282785	61348620	-1
ENSG00000011376	"leucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:17095]"	LARS2	17095	Q15031	3	45429998	45590913	1
ENSG00000011405	"phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 alpha [Source:HGNC Symbol;Acc:8971]"	PIK3C2A	8971	O00443	11	17099277	17229530	-1
ENSG00000011422	"plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:9053]"	PLAUR	9053	Q03405	19	44150247	44174699	-1
ENSG00000011426	"anillin, actin binding protein [Source:HGNC Symbol;Acc:14082]"	ANLN	14082	Q9NQW6	7	36429415	36493400	1
ENSG00000011451	"widely interspaced zinc finger motifs [Source:HGNC Symbol;Acc:30917]"	WIZ	30917		19	15532319	15560762	-1
ENSG00000011454	"RAB GTPase activating protein 1 [Source:HGNC Symbol;Acc:17155]"	RABGAP1	17155	Q9Y3P9	9	125703112	125867145	1
ENSG00000011465	"decorin [Source:HGNC Symbol;Acc:2705]"	DCN	2705	P07585	12	91539025	91576900	-1
ENSG00000011478	"glutaminyl-peptide cyclotransferase-like [Source:HGNC Symbol;Acc:25952]"	QPCTL	25952	Q9NXS2	19	46195741	46207247	1
ENSG00000011485	"protein phosphatase 5, catalytic subunit [Source:HGNC Symbol;Acc:9322]"	PPP5C	9322	P53041	19	46850251	46896238	1
ENSG00000011523	"centrosomal protein 68kDa [Source:HGNC Symbol;Acc:29076]"	CEP68	29076	Q76N32	2	65283500	65314138	1
ENSG00000011566	"mitogen-activated protein kinase kinase kinase kinase 3 [Source:HGNC Symbol;Acc:6865]"	MAP4K3	6865	Q8IVH8	2	39476407	39664453	-1
ENSG00000011590	"zinc finger and BTB domain containing 32 [Source:HGNC Symbol;Acc:16763]"	ZBTB32	16763	Q9Y2Y4	19	36195429	36207940	1
ENSG00000011600	"TYRO protein tyrosine kinase binding protein [Source:HGNC Symbol;Acc:12449]"	TYROBP	12449		19	36395303	36399197	-1
ENSG00000011638	"transmembrane protein 159 [Source:HGNC Symbol;Acc:30136]"	TMEM159	30136		16	21169698	21191937	1
ENSG00000011677	"gamma-aminobutyric acid (GABA) A receptor, alpha 3 [Source:HGNC Symbol;Acc:4077]"	GABRA3	4077	P34903	X	151334706	151619830	-1
ENSG00000012048	"breast cancer 1, early onset [Source:HGNC Symbol;Acc:1100]"	BRCA1	1100	P38398	17	41196312	41277500	-1
ENSG00000012061	"excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence) [Source:HGNC Symbol;Acc:3433]"	ERCC1	3433	P07992	19	45910591	45982086	-1
ENSG00000012124	"CD22 molecule [Source:HGNC Symbol;Acc:1643]"	CD22	1643		19	35810164	35838258	1
ENSG00000012171	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000012174	"membrane-bound transcription factor peptidase, site 2 [Source:HGNC Symbol;Acc:15455]"	MBTPS2	15455	O43462	X	21857754	21903542	1
ENSG00000012211	"prickle homolog 3 (Drosophila) [Source:HGNC Symbol;Acc:6645]"	PRICKLE3	6645	O43900	X	49031151	49042845	-1
ENSG00000012223	"lactotransferrin [Source:HGNC Symbol;Acc:6720]"	LTF	6720	P02788	3	46477136	46526724	-1
ENSG00000012232	"exostosin-like glycosyltransferase 3 [Source:HGNC Symbol;Acc:3518]"	EXTL3	3518		8	28457986	28613116	1
ENSG00000012504	"nuclear receptor subfamily 1, group H, member 4 [Source:HGNC Symbol;Acc:7967]"	NR1H4	7967	Q96RI1	12	100867486	100958191	1
ENSG00000012660	"ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:21308]"	ELOVL5	21308	Q9NYP7	6	53132196	53213947	-1
ENSG00000012779	"arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:435]"	ALOX5	435	P09917	10	45869661	45941561	1
ENSG00000012817	"lysine (K)-specific demethylase 5D [Source:HGNC Symbol;Acc:11115]"	KDM5D	11115	Q9BY66	Y	21865751	21906825	-1
ENSG00000012822	"calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:29306]"	CALCOCO1	29306		12	54104903	54121529	-1
ENSG00000012963	"ubiquitin protein ligase E3 component n-recognin 7 (putative) [Source:HGNC Symbol;Acc:20344]"	UBR7	20344	Q8N806	14	93673401	93695561	1
ENSG00000012983	"mitogen-activated protein kinase kinase kinase kinase 5 [Source:HGNC Symbol;Acc:6867]"	MAP4K5	6867	Q9Y4K4	14	50885219	51027844	-1
ENSG00000013016	"EH-domain containing 3 [Source:HGNC Symbol;Acc:3244]"	EHD3	3244	Q9NZN3	2	31456880	31492313	1
ENSG00000013275	"proteasome (prosome, macropain) 26S subunit, ATPase, 4 [Source:HGNC Symbol;Acc:9551]"	PSMC4	9551	P43686	19	40476912	40487348	1
ENSG00000013288	"mannosidase, alpha, class 2B, member 2 [Source:HGNC Symbol;Acc:29623]"	MAN2B2	29623	Q9Y2E5	4	6576902	6625089	1
ENSG00000013293	"solute carrier family 7, member 14 [Source:HGNC Symbol;Acc:29326]"	SLC7A14	29326	Q8TBB6	3	170177372	170303863	-1
ENSG00000013297	"claudin 11 [Source:HGNC Symbol;Acc:8514]"	CLDN11	8514	O75508	3	170136653	170578169	1
ENSG00000013306	"solute carrier family 25, member 39 [Source:HGNC Symbol;Acc:24279]"	SLC25A39	24279	Q9BZJ4	17	42396993	42402238	-1
ENSG00000013364	"major vault protein [Source:HGNC Symbol;Acc:7531]"	MVP	7531		16	29831715	29859355	1
ENSG00000013374	"negative regulator of ubiquitin-like proteins 1 [Source:HGNC Symbol;Acc:17623]"	NUB1	17623		7	151038785	151075535	1
ENSG00000013375	"phosphoglucomutase 3 [Source:HGNC Symbol;Acc:8907]"	PGM3	8907		6	83870869	83903655	-1
ENSG00000013392	"RWD domain containing 2A [Source:HGNC Symbol;Acc:21385]"	RWDD2A	21385	Q9UIY3	6	83903098	83908651	1
ENSG00000013441	"CDC-like kinase 1 [Source:HGNC Symbol;Acc:2068]"	CLK1	2068	P49759	2	201717732	201729422	-1
ENSG00000013503	"polymerase (RNA) III (DNA directed) polypeptide B [Source:HGNC Symbol;Acc:30348]"	POLR3B	30348	Q9NW08	12	106751436	106903976	1
ENSG00000013523	"angel homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:19961]"	ANGEL1	19961	Q9UNK9	14	77253588	77292589	-1
ENSG00000013561	"ring finger protein 14 [Source:HGNC Symbol;Acc:10058]"	RNF14	10058		5	141337893	141369856	1
ENSG00000013563	"deoxyribonuclease I-like 1 [Source:HGNC Symbol;Acc:2957]"	DNASE1L1	2957	P49184	X	153629579	153640449	-1
ENSG00000013573	"DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11 [Source:HGNC Symbol;Acc:2736]"	DDX11	2736	Q96FC9	12	31226779	31257725	1
ENSG00000013583	"heme binding protein 1 [Source:HGNC Symbol;Acc:17176]"	HEBP1	17176	Q9NRV9	12	13127798	13153207	-1
ENSG00000013588	"G protein-coupled receptor, family C, group 5, member A [Source:HGNC Symbol;Acc:9836]"	GPRC5A	9836	Q8NFJ5	12	13043716	13070871	1
ENSG00000013619	"mastermind-like domain containing 1 [Source:HGNC Symbol;Acc:2568]"	MAMLD1	2568	Q13495	X	149529689	149682448	1
ENSG00000013725	"CD6 molecule [Source:HGNC Symbol;Acc:1691]"	CD6	1691	P30203	11	60739115	60787849	1
ENSG00000013810	"transforming, acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:11524]"	TACC3	11524		4	1723227	1746898	1
ENSG00000014123	"UFM1-specific ligase 1 [Source:HGNC Symbol;Acc:23039]"	UFL1	23039	O94874	6	96969471	97003152	1
ENSG00000014138	"polymerase (DNA directed), alpha 2, accessory subunit [Source:HGNC Symbol;Acc:30073]"	POLA2	30073	Q14181	11	65029233	65073060	1
ENSG00000014164	"zinc finger CCCH-type containing 3 [Source:HGNC Symbol;Acc:28972]"	ZC3H3	28972	Q8IXZ2	8	144519825	144623623	-1
ENSG00000014216	"calpain 1, (mu/I) large subunit [Source:HGNC Symbol;Acc:1476]"	CAPN1	1476		11	64948037	64979477	1
ENSG00000014257	"acid phosphatase, prostate [Source:HGNC Symbol;Acc:125]"	ACPP	125	P15309	3	132036211	132087142	1
ENSG00000014641	"malate dehydrogenase 1, NAD (soluble) [Source:HGNC Symbol;Acc:6970]"	MDH1	6970	P40925	2	63815743	63834331	1
ENSG00000014824	"solute carrier family 30 (zinc transporter), member 9 [Source:HGNC Symbol;Acc:1329]"	SLC30A9	1329	Q6PML9	4	41992489	42092474	1
ENSG00000014914	"myotubularin related protein 11 [Source:HGNC Symbol;Acc:24307]"	MTMR11	24307	A4FU01	1	149900543	149908791	-1
ENSG00000014919	"cytochrome c oxidase assembly homolog 15 (yeast) [Source:HGNC Symbol;Acc:2263]"	COX15	2263	Q7KZN9	10	101471601	101491857	-1
ENSG00000015133	"coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:19967]"	CCDC88C	19967		14	91737667	91884188	-1
ENSG00000015153	"YY1 associated factor 2 [Source:HGNC Symbol;Acc:17363]"	YAF2	17363	Q8IY57	12	42550906	42632151	-1
